53,32533,32442,32343,32248,32179,32163,32221,32356,32549,32767,32970,33126,33216,33238,33196,33104,32982,32845,32706,32572,32445,32327,32217,32116,32024,789,2020-05-21-17-04-34,B1
53,31942,31868,31800,31740,31688,31640,31594,31545,31496,31457,31450,31500,31626,31826,32079,32348,32589,32772,32884,32921,32894,32812,32686,32534,32371,790,2020-05-21-17-04-34,B1
53,32216,32080,31970,31885,31820,31767,31725,31689,31660,31635,31616,31601,31591,31585,31584,31592,31623,31694,31820,32009,32251,32522,32786,33022,33207,791,2020-05-21-17-04-35,B1
53,33328,33383,33380,33327,33243,33149,33062,32988,32926,32869,32811,32746,32675,32600,32524,32450,32378,32306,32230,32150,32065,31982,31908,31853,31835,792,2020-05-21-17-04-35,B1
53,31874,31981,32161,32399,32663,32919,33134,33288,33374,33394,33358,33275,33158,33023,32889,32767,32662,32576,32505,32443,32388,32342,32307,32281,32260,793,2020-05-21-17-04-35,B1
53,32234,32206,32174,32144,32121,32110,32114,32146,32217,32342,32520,32743,32982,33204,33376,33487,33533,33521,33462,33372,33262,33142,33020,32904,32798,794,2020-05-21-17-04-36,B1
53,32701,32613,32534,32461,32397,32337,32281,32224,32165,32104,32043,31981,31922,31872,31842,31850,31916,32052,32253,32495,32744,32968,33138,33244,33289,795,2020-05-21-17-04-36,B1
53,33282,33232,33153,33059,32961,32869,32786,32714,32652,32594,32532,32464,32391,32312,32231,32153,32084,32020,31962,31907,31858,31818,31802,31825,31906,796,2020-05-21-17-04-36,B1
53,32054,32259,32494,32722,32909,33029,33078,33062,32999,32903,32789,32669,32552,32442,32342,32253,32172,32098,32031,31970,31911,31850,31791,31736,31686,797,2020-05-21-17-04-37,B1
53,31645,31616,31595,31575,31555,31538,31538,31574,31662,31802,31986,32189,32383,32546,32668,32745,32783,32787,32765,32724,32673,32623,32582,32557,32547,798,2020-05-21-17-04-37,B1
53,32551,32562,32577,32588,32597,32606,32616,32623,32626,32625,32621,32621,32637,32685,32778,32922,33119,33351,33595,33820,33996,34107,34149,34127,34056,799,2020-05-21-17-04-37,B1
53,33952,33833,33712,33597,33490,33387,33283,33176,33067,32958,32852,32752,32662,32585,32521,32472,32432,32401,32381,32382,32418,32506,32651,32847,33074,800,2020-05-21-17-04-38,B1
53,33299,33494,33638,33717,33731,33694,33621,33526,33422,33318,33217,33116,33014,32910,32807,32703,32604,32513,32430,32360,32304,32262,32233,32212,32194,801,2020-05-21-17-04-38,B1
53,32182,32188,32229,32319,32462,32650,32858,33058,33222,33334,33393,33401,33367,33298,33198,33077,32941,32803,32676,32567,32475,32396,32325,32261,32204,802,2020-05-21-17-04-38,B1
53,32151,32104,32056,32009,31957,31905,31857,31820,31804,31823,31893,32025,32215,32449,32700,32937,33129,33260,33324,33330,33286,33209,33110,33004,32898,803,2020-05-21-17-04-39,B1
