53,32256,32331,32447,32594,32754,32905,33032,33123,33173,33184,33161,33108,33026,32923,32808,32690,32569,32449,32328,32202,32073,31944,31819,31703,31598,1015,2019-10-22-20-24-11,A1
53,31503,31415,31338,31278,31247,31257,31319,31433,31593,31784,31985,32176,32342,32469,32553,32598,32610,32595,32555,32493,32418,32334,32246,32162,32080,1016,2019-10-22-20-24-12,A1
53,31995,31901,31797,31686,31573,31464,31361,31270,31186,31109,31041,31001,31001,31051,31149,31284,31432,31577,31710,31831,31945,32050,32144,32216,32261,1017,2019-10-22-20-24-12,A1
53,32278,32272,32251,32228,32212,32204,32201,32199,32193,32185,32180,32183,32199,32228,32269,32324,32401,32507,32649,32827,33031,33241,33436,33598,33720,1018,2019-10-22-20-24-12,A1
53,33800,33840,33847,33829,33788,33729,33658,33583,33508,33440,33378,33325,33278,33239,33206,33179,33157,33140,33123,33110,33109,33128,33178,33265,33388,1019,2019-10-22-20-24-13,A1
53,33540,33704,33862,34000,34106,34171,34193,34172,34115,34028,33923,33810,33695,33584,33481,33391,33314,33250,33192,33137,33081,33025,32972,32924,32880,1020,2019-10-22-20-24-13,A1
53,32845,32829,32841,32895,32996,33141,33317,33506,33686,33839,33957,34032,34066,34060,34019,33948,33861,33774,33697,33636,33589,33549,33509,33465,33421,1021,2019-10-22-20-24-13,A1
53,33379,33339,33307,33282,33264,33254,33257,33278,33325,33407,33530,33689,33875,34066,34244,34388,34487,34535,34537,34498,34427,34331,34220,34098,33972,1022,2019-10-22-20-24-14,A1
53,33845,33720,33599,33479,33362,33251,33145,33044,32949,32860,32776,32697,32631,32583,32564,32585,32653,32764,32909,33072,33229,33365,33464,33520,33530,1023,2019-10-22-20-24-14,A1
53,33499,33432,33336,33221,33098,32977,32869,32775,32692,32618,32549,32486,32427,32372,32324,32283,32245,32209,32180,32163,32172,32218,32310,32448,32621,1024,2019-10-22-20-24-14,A1
53,32812,33000,33170,33306,33402,33451,33454,33418,33350,33260,33159,33053,32947,32845,32748,32656,32575,32504,32440,32384,32334,32290,32249,32215,32187,1025,2019-10-22-20-24-15,A1
53,32169,32167,32194,32259,32369,32521,32703,32890,33059,33196,33294,33350,33368,33352,33304,33225,33124,33013,32904,32805,32721,32653,32599,32550,32507,1026,2019-10-22-20-24-15,A1
53,32467,32428,32389,32350,32312,32275,32240,32211,32194,32199,32238,32322,32456,32628,32818,33005,33165,33287,33368,33410,33414,33379,33311,33218,33112,1027,2019-10-22-20-24-15,A1
53,33003,32901,32812,32736,32668,32607,32552,32503,32458,32415,32370,32323,32273,32219,32170,32136,32131,32165,32248,32379,32544,32723,32893,33036,33139,1028,2019-10-22-20-24-16,A1
53,33205,33234,33228,33191,33126,33037,32929,32811,32697,32593,32501,32425,32360,32301,32245,32191,32142,32097,32054,32015,31976,31940,31914,31906,31926,1029,2019-10-22-20-24-16,A1
53,31988,32097,32251,32439,32640,32836,33007,33143,33234,33283,33290,33259,33195,33105,33000,32889,32787,32694,32613,32542,32478,32417,32361,32313,32270,1030,2019-10-22-20-24-16,A1
53,32232,32194,32157,32120,32089,32072,32084,32136,32235,32377,32549,32731,32901,33045,33151,33214,33237,33224,33179,33106,33012,32905,32789,32676,32572,1031,2019-10-22-20-24-17,A1
53,32483,32410,32350,32297,32249,32203,32157,32113,32074,32037,32003,31973,31950,31942,31960,32018,32119,32266,32451,32655,32858,33042,33191,33297,33356,1032,2019-10-22-20-24-17,A1
53,33373,33351,33296,33215,33119,33016,32913,32819,32737,32667,32606,32548,32490,32431,32373,32321,32278,32245,32217,32192,32175,32176,32205,32277,32394,1033,2019-10-22-20-24-17,A1
53,32549,32724,32897,33052,33173,33253,33290,33291,33259,33199,33118,33020,32909,32793,32681,32582,32501,32439,32389,32344,32300,32255,32210,32166,32128,1034,2019-10-22-20-24-18,A1
53,32093,32063,32037,32021,32023,32056,32130,32248,32410,32602,32807,33005,33180,33319,33412,33459,33465,33435,33373,33291,33197,33095,32994,32900,32817,1035,2019-10-22-20-24-18,A1
53,32743,32679,32622,32570,32521,32477,32437,32399,32364,32329,32294,32269,32265,32294,32369,32493,32655,32839,33020,33181,33306,33388,33430,33436,33410,1036,2019-10-22-20-24-18,A1
53,33353,33269,33164,33046,32928,32817,32721,32644,32579,32521,32464,32405,32347,32294,32251,32217,32188,32163,32140,32118,32105,32115,32159,32246,32381,1037,2019-10-22-20-24-19,A1
53,32561,32772,32991,33197,33371,33501,33583,33619,33614,33575,33508,33421,33319,33214,33113,33020,32935,32859,32790,32728,32672,32620,32570,32523,32478,1038,2019-10-22-20-24-19,A1
53,32434,32392,32351,32318,32299,32306,32349,32438,32573,32740,32923,33099,33246,33352,33410,33424,33404,33355,33280,33186,33079,32967,32857,32759,32676,1039,2019-10-22-20-24-19,A1
53,32610,32554,32502,32453,32404,32358,32312,32267,32224,32185,32150,32122,32110,32125,32175,32271,32416,32604,32819,33038,33239,33407,33532,33609,33639,1040,2019-10-22-20-24-20,A1
53,33627,33579,33501,33404,33297,33188,33085,32992,32910,32839,32775,32716,32658,32600,32545,32496,32453,32414,32377,32342,32311,32297,32316,32382,32501,1041,2019-10-22-20-24-20,A1
53,32664,32851,33039,33202,33320,33390,33413,33397,33354,33290,33210,33114,33011,32907,32808,32720,32645,32581,32524,32471,32420,32372,32325,32281,32238,1042,2019-10-22-20-24-20,A1
53,32201,32166,32137,32118,32117,32145,32213,32330,32495,32697,32917,33133,33325,33477,33584,33646,33664,33642,33585,33499,33394,33281,33172,33074,32987,1043,2019-10-22-20-24-21,A1
53,32910,32837,32767,32700,32640,32587,32540,32496,32451,32403,32356,32314,32289,32291,32333,32424,32561,32733,32921,33102,33256,33370,33439,33465,33452,1044,2019-10-22-20-24-21,A1
53,33405,33329,33233,33124,33010,32900,32802,32715,32639,32573,32516,32461,32411,32363,32318,32276,32237,32202,32170,32143,32123,32120,32148,32220,32343,1045,2019-10-22-20-24-21,A1
53,32517,32726,32947,33157,33338,33476,33569,33618,33625,33594,33528,33437,33333,33226,33124,33029,32943,32862,32786,32719,32659,32607,32555,32502,32447,1046,2019-10-22-20-24-22,A1
53,32389,32329,32277,32241,32233,32261,32333,32455,32616,32799,32982,33145,33276,33367,33418,33431,33406,33345,33254,33145,33031,32922,32824,32738,32660,1047,2019-10-22-20-24-22,A1
53,32587,32516,32451,32393,32342,32297,32255,32214,32174,32138,32106,32088,32092,32129,32210,32342,32520,32729,32947,33152,33325,33456,33539,33578,33574,1048,2019-10-22-20-24-22,A1
53,33533,33460,33365,33260,33154,33051,32953,32862,32778,32703,32638,32585,32541,32500,32460,32420,32378,32335,32297,32274,32277,32318,32404,32535,32705,1049,2019-10-22-20-24-23,A1
53,32898,33092,33263,33393,33467,33474,33410,33277,33087,32858,32618,32397,32216,32079,31982,31919,31875,31844,31825,31817,31814,31814,31814,31813,31808,1050,2019-10-22-20-24-23,A1
53,31803,31806,31825,31869,31948,32070,32235,32433,32650,32865,33060,33219,33332,33394,33411,33386,33326,33240,33138,33029,32920,32821,32735,32662,32600,1051,2019-10-22-20-24-23,A1
53,32546,32499,32458,32419,32382,32343,32301,32258,32226,32212,32227,32283,32383,32525,32700,32892,33078,33239,33362,33443,33482,33484,33452,33393,33307,1052,2019-10-22-20-24-24,A1
53,33203,33090,32979,32877,32788,32711,32643,32578,32515,32458,32408,32366,32332,32300,32267,32235,32210,32201,32226,32296,32418,32593,32806,33032,33248,1053,2019-10-22-20-24-24,A1
53,33433,33573,33662,33703,33701,33662,33594,33504,33400,33292,33189,33095,33012,32942,32879,32821,32766,32717,32674,32638,32609,32582,32554,32526,32510,1054,2019-10-22-20-24-24,A1
53,32520,32573,32680,32838,33029,33225,33400,33535,33624,33668,33675,33649,33591,33503,33391,33262,33126,32997,32882,32783,32702,32631,32565,32503,32444,1055,2019-10-22-20-24-25,A1
53,32390,32342,32298,32258,32217,32175,32142,32134,32164,32243,32375,32555,32764,32979,33181,33353,33483,33566,33602,33595,33549,33470,33369,33255,33138,1056,2019-10-22-20-24-25,A1
53,33028,32928,32841,32765,32701,32644,32591,32543,32498,32456,32417,32383,32354,32333,32328,32351,32415,32529,32692,32887,33093,33287,33450,33567,33631,1057,2019-10-22-20-24-25,A1
53,33643,33607,33534,33434,33318,33196,33073,32949,32829,32718,32618,32533,32464,32408,32359,32311,32263,32213,32164,32120,32085,32061,32056,32080,32142,1058,2019-10-22-20-24-26,A1
53,32252,32409,32601,32810,33017,33199,33344,33443,33496,33505,33474,33408,33317,33208,33092,32978,32872,32779,32699,32633,32575,32521,32471,32425,32382,1059,2019-10-22-20-24-26,A1
53,32342,32310,32282,32258,32235,32223,32233,32280,32377,32527,32719,32933,33142,33323,33458,33540,33570,33552,33493,33405,33297,33178,33056,32935,32819,1060,2019-10-22-20-24-26,A1
53,32710,32610,32522,32448,32386,32334,32286,32241,32198,32156,32116,32081,32052,32029,32020,32032,32078,32170,32312,32497,32710,32932,33140,33314,33440,1061,2019-10-22-20-24-27,A1
53,33515,33540,33520,33462,33379,33278,33167,33056,32950,32853,32767,32693,32629,32573,32526,32487,32449,32411,32373,32333,32295,32262,32240,32237,32264,1062,2019-10-22-20-24-27,A1
53,32332,32446,32605,32795,32998,33187,33344,33455,33517,33532,33508,33456,33380,33282,33165,33036,32906,32783,32678,32592,32520,32459,32406,32358,32311,1063,2019-10-22-20-24-27,A1
53,32264,32217,32168,32120,32078,32047,32029,32025,32040,32083,32163,32289,32462,32671,32896,33115,33306,33453,33552,33602,33606,33569,33500,33406,33299,1064,2019-10-22-20-24-28,A1
53,33188,33084,32988,32900,32820,32747,32679,32619,32568,32524,32486,32451,32415,32377,32337,32299,32270,32263,32290,32361,32482,32648,32840,33033,33205,1065,2019-10-22-20-24-28,A1
53,33342,33434,33482,33492,33462,33397,33304,33191,33067,32944,32831,32727,32633,32550,32477,32414,32363,32322,32286,32250,32211,32168,32125,32084,32050,1066,2019-10-22-20-24-28,A1
53,32027,32023,32048,32116,32234,32405,32615,32844,33068,33268,33430,33547,33617,33643,33627,33575,33492,33393,33284,33175,33070,32975,32887,32809,32735,1067,2019-10-22-20-24-29,A1
