53,31619,31932,32273,32610,32919,33178,33372,33494,33539,33514,33436,33330,33208,33082,32955,32827,32699,32572,32454,32344,32244,32150,32059,31963,31860,333,2020-05-21-23-53-55
53,31750,31641,31541,31460,31401,31373,31383,31442,31562,31752,32004,32303,32627,32950,33242,33478,33647,33743,33772,33744,33674,33573,33449,33313,33175,334,2020-05-21-23-53-55
53,33046,32925,32810,32699,32587,32470,32350,32235,32131,32035,31942,31845,31741,31636,31551,31512,31543,31656,31854,32123,32436,32766,33080,33362,33596,335,2020-05-21-23-53-55
53,33772,33884,33927,33905,33832,33730,33613,33491,33364,33231,33091,32944,32800,32662,32537,32425,32322,32221,32110,31985,31852,31724,31609,31511,31430,336,2020-05-21-23-53-56
53,31372,31348,31377,31477,31648,31888,32180,32496,32813,33107,33364,33571,33729,33837,33893,33896,33850,33762,33642,33508,33364,33225,33094,32967,32838,337,2020-05-21-23-53-56
53,32700,32551,32398,32253,32127,32022,31931,31847,31759,31666,31577,31496,31444,31443,31509,31652,31860,32122,32415,32722,33022,33297,33526,33694,33790,338,2020-05-21-23-53-56
53,33816,33789,33722,33630,33526,33410,33282,33138,32980,32815,32653,32505,32372,32252,32143,32040,31942,31854,31776,31708,31646,31579,31501,31415,31336,339,2020-05-21-23-53-57
53,31295,31325,31447,31661,31949,32278,32616,32935,33224,33464,33649,33776,33839,33842,33790,33698,33580,33451,33319,33191,33064,32936,32805,32670,32535,340,2020-05-21-23-53-57
53,32402,32278,32165,32060,31960,31859,31759,31660,31569,31486,31416,31368,31356,31396,31507,31696,31947,32244,32561,32874,33163,33409,33607,33751,33837,341,2020-05-21-23-53-57
53,33866,33845,33783,33696,33597,33494,33392,33284,33168,33042,32907,32770,32630,32499,32379,32268,32157,32043,31922,31800,31686,31583,31494,31417,31355,342,2020-05-21-23-53-58
53,31318,31326,31401,31551,31783,32083,32421,32761,33074,33335,33536,33680,33774,33819,33814,33768,33686,33582,33468,33353,33246,33147,33047,32938,32806,343,2020-05-21-23-53-58
53,32657,32502,32357,32228,32119,32023,31929,31830,31728,31630,31535,31454,31395,31366,31377,31432,31542,31714,31951,32241,32558,32873,33159,33397,33577,344,2020-05-21-23-53-58
53,33707,33785,33818,33810,33761,33673,33548,33396,33230,33069,32921,32791,32671,32560,32451,32341,32235,32135,32047,31970,31898,31821,31726,31606,31471,345,2020-05-21-23-53-59
53,31350,31273,31262,31329,31479,31700,31974,32282,32602,32918,33215,33470,33668,33796,33848,33828,33756,33657,33546,33429,33312,33192,33065,32938,32811,346,2020-05-21-23-53-59
53,32689,32578,32472,32367,32257,32144,32030,31925,31835,31762,31699,31640,31582,31536,31523,31561,31670,31859,32114,32412,32720,33016,33286,33519,33708,347,2020-05-21-23-53-59
53,33845,33925,33944,33912,33840,33746,33640,33528,33413,33294,33168,33034,32899,32770,32648,32531,32412,32289,32166,32053,31960,31890,31832,31784,31748,348,2020-05-21-23-54-00
53,31736,31771,31867,32034,32263,32530,32805,33062,33284,33466,33607,33707,33763,33771,33734,33655,33547,33427,33303,33188,33089,32997,32903,32794,32667,349,2020-05-21-23-54-00
53,32531,32404,32300,32219,32151,32083,32006,31922,31850,31810,31829,31922,32088,32311,32564,32823,33071,33307,33521,33703,33832,33900,33902,33847,33754,350,2020-05-21-23-54-00
53,33640,33524,33412,33301,33187,33063,32928,32790,32664,32557,32467,32382,32295,32196,32083,31970,31868,31799,31781,31822,31926,32086,32291,32525,32775,351,2020-05-21-23-54-01
53,33024,33252,33435,33558,33615,33611,33561,33479,33381,33276,33164,33041,32901,32747,32591,32445,32320,32215,32125,32044,31966,31889,31822,31763,31724,352,2020-05-21-23-54-01
53,31711,31734,31801,31914,32071,32271,32507,32766,33033,33284,33495,33650,33735,33755,33717,33639,33537,33419,33291,33152,33009,32873,32753,32654,32568,353,2020-05-21-23-54-01
53,32488,32402,32308,32205,32105,32007,31920,31850,31804,31797,31841,31945,32112,32336,32594,32861,33110,33322,33485,33595,33657,33668,33637,33569,33471,354,2020-05-21-23-54-02
53,33351,33214,33074,32940,32813,32696,32583,32469,32353,32243,32144,32060,31982,31912,31848,31803,31796,31843,31961,32156,32409,32695,32983,33248,33479,355,2020-05-21-23-54-02
53,33671,33824,33936,33997,34004,33957,33864,33744,33607,33473,33349,33232,33115,32988,32847,32701,32566,32449,32353,32269,32187,32097,32005,31927,31878,356,2020-05-21-23-54-02
53,31885,31964,32113,32316,32548,32784,33010,33216,33396,33538,33629,33661,33632,33552,33440,33304,33158,33010,32857,32700,32536,32366,32200,32054,31933,357,2020-05-21-23-54-03
53,31839,31759,31679,31586,31478,31373,31297,31285,31353,31501,31717,31972,32239,32507,32778,33037,33261,33428,33524,33538,33472,33348,33186,33011,32840,358,2020-05-21-23-54-03
53,32680,32540,32415,32295,32175,32059,31950,31848,31752,31664,31579,31494,31414,31343,31291,31264,31264,31293,31355,31461,31621,31838,32103,32395,32682,359,2020-05-21-23-54-03
53,32941,33152,33307,33409,33458,33460,33423,33353,33255,33135,33004,32869,32738,32618,32508,32402,32299,32196,32094,31997,31905,31822,31746,31672,31596,360,2020-05-21-23-54-04
