53,28408,28410,28404,28365,28288,28184,28093,28108,28347,28906,29826,31068,32503,33951,35252,36302,37057,37518,37732,37763,37677,37537,37386,37231,37061,451,2019-11-04-15-19-00
53,36871,36678,36515,36403,36341,36312,36314,36379,36564,36911,37402,37982,38586,39162,39687,40180,40653,41075,41385,41537,41512,41316,40975,40523,40002,452,2019-11-04-15-19-00
53,39449,38884,38320,37783,37312,36943,36696,36586,36628,36817,37132,37569,38125,38764,39421,40030,40534,40875,41023,41000,40870,40703,40560,40473,40430,453,2019-11-04-15-19-01
53,40385,40297,40163,40015,39900,39864,39944,40146,40458,40874,41405,42060,42830,43669,44495,45215,45747,46048,46117,45983,45691,45304,44874,44429,43972,454,2019-11-04-15-19-01
53,43498,42991,42433,41823,41172,40487,39780,39078,38428,37887,37479,37195,37009,36879,36766,36648,36536,36441,36364,36299,36234,36151,36041,35912,35768,455,2019-11-04-15-19-01
53,35599,35390,35121,34769,34339,33863,33383,32941,32589,32373,32308,32375,32527,32700,32825,32837,32666,32242,31548,30637,29602,28546,27556,26649,25762,456,2019-11-04-15-19-01
53,24819,23796,22728,21665,20626,19567,18403,17027,15347,13350,11113,8770,6533,4670,3402,2807,2835,3350,4146,5029,5895,6735,7549,8337,9100,457,2019-11-04-15-19-02
53,9840,10556,11250,11923,12574,13205,13817,14409,14982,15538,16077,16598,17104,17593,18067,18527,18972,19403,19820,20225,20617,20997,21364,21721,22066,458,2019-11-04-15-19-02
53,22400,22724,23038,23342,23637,23922,24251,24741,25537,26746,28425,30570,33103,35897,38824,41786,44683,47420,49909,52098,53980,55581,56939,58090,59054,459,2019-11-04-15-19-03
53,59823,60364,60663,60737,60640,60435,60188,59950,59763,59674,59730,59962,60349,60818,61271,61611,61767,61714,61479,61100,60609,60031,59373,58626,57787,460,2019-11-04-15-19-03
53,56872,55922,54994,54140,53365,52612,51788,50810,49661,48406,47188,46160,45415,44939,44646,44433,44225,44002,43786,43591,43388,43141,42831,42464,42074,461,2019-11-04-15-19-03
53,41715,41415,41155,40900,40633,40358,40074,39780,39492,39236,39038,38933,38942,39035,39133,39161,39082,38897,38625,38283,37873,37398,36881,36357,35871,462,2019-11-04-15-19-03
53,35446,35065,34684,34265,33788,33256,32675,32040,31330,30531,29652,28744,27876,27095,26419,25825,25247,24611,23885,23066,22169,21233,20318,19464,18664,463,2019-11-04-15-19-04
53,17866,16998,15996,14838,13576,12321,11192,10276,9614,9212,9062,9163,9520,10124,10915,11784,12599,13230,13579,13568,13151,12324,11184,9927,8806,464,2019-11-04-15-19-04
53,8063,7839,8128,8802,9687,10624,11505,12259,12834,13203,13365,13362,13265,13160,13134,13247,13518,13932,14460,15067,15720,16391,17070,17760,18468,465,2019-11-04-15-19-05
53,19211,19990,20768,21478,22076,22561,22966,23353,23782,24287,24889,25617,26486,27476,28532,29570,30487,31223,31750,32054,32119,31969,31680,31348,31056,466,2019-11-04-15-19-05
53,30844,30699,30543,30284,29864,29263,28482,27527,26444,25355,24415,23742,23383,23325,23488,23754,24035,24308,24572,24829,25077,25317,25550,25775,25994,467,2019-11-04-15-19-05
53,26206,26411,26609,26802,26988,27169,27344,27513,27677,27836,27991,28140,28284,28425,28579,28838,29328,30124,31200,32448,33712,34836,35742,36452,37046,468,2019-11-04-15-19-05
53,37586,38094,38570,39026,39492,39983,40487,40982,41442,41862,42278,42758,43361,44105,44960,45857,46719,47498,48190,48817,49411,49986,50519,50963,51269,469,2019-11-04-15-19-06
53,51405,51358,51144,50784,50283,49650,48913,48113,47281,46448,45653,44935,44324,43842,43509,43328,43282,43348,43502,43721,43974,44234,44503,44817,45212,470,2019-11-04-15-19-06
53,45685,46183,46621,46902,46956,46775,46408,45927,45398,44894,44487,44240,44193,44341,44642,45023,45398,45681,45818,45774,45533,45101,44517,43838,43113,471,2019-11-04-15-19-07
53,42385,41685,41021,40375,39731,39084,38421,37720,36952,36078,35051,33858,32542,31189,29898,28743,27745,26885,26145,25526,25021,24615,24280,23968,23627,472,2019-11-04-15-19-07
53,23224,22757,22253,21774,21399,21216,21298,21671,22296,23096,23999,24948,25901,26846,27788,28723,29626,30468,31219,31856,32351,32693,32893,32968,32940,473,2019-11-04-15-19-07
53,32841,32714,32595,32508,32459,32444,32448,32455,32447,32413,32367,32353,32414,32568,32795,33046,33260,33386,33401,33299,33085,32770,32381,31962,31556,474,2019-11-04-15-19-07
53,31181,30826,30469,30095,29703,29313,28956,28667,28477,28423,28545,28878,29444,30227,31183,32247,33345,34388,35294,36000,36457,36641,36574,36330,36008,475,2019-11-04-15-19-08
53,35712,35513,35428,35420,35434,35419,35350,35224,35054,34857,34665,34508,34421,34423,34513,34660,34820,34949,35013,34989,34861,34615,34251,33790,33265,476,2019-11-04-15-19-08
53,32714,32174,31671,31228,30856,30562,30348,30200,30091,29995,29920,29931,30129,30594,31344,32312,33366,34349,35148,35730,36136,36452,36771,37166,37665,477,2019-11-04-15-19-09
53,38242,38830,39332,39640,39694,39514,39178,38748,38256,37748,37310,37030,36964,37119,37436,37792,38059,38172,38130,37916,37495,36850,36008,35030,34016,478,2019-11-04-15-19-09
53,33050,32171,31387,30717,30185,29795,29516,29292,29053,28755,28383,27962,27518,27062,26575,26046,25499,24991,24577,24289,24124,24041,23985,23923,23862,479,2019-11-04-15-19-09
53,23828,23841,23907,24013,24146,24294,24448,24602,24766,24953,25173,25451,25832,26372,27089,27948,28861,29708,30391,30868,31153,31298,31367,31416,31472,480,2019-11-04-15-19-09
53,31529,31575,31592,31561,31476,31357,31227,31072,30855,30553,30172,29764,29424,29248,29275,29484,29800,30141,30433,30631,30709,30646,30427,30066,29614,481,2019-11-04-15-19-10
53,29161,28803,28607,28591,28724,28941,29180,29396,29568,29695,29786,29871,30014,30287,30727,31336,32081,32885,33648,34292,34794,35148,35344,35382,35291,482,2019-11-04-15-19-10
53,35104,34860,34610,34396,34228,34098,33999,33932,33889,33845,33773,33689,33663,33766,34034,34457,34963,35444,35814,36043,36116,36004,35679,35148,34447,483,2019-11-04-15-19-11
53,33651,32869,32205,31708,31373,31167,31048,30966,30884,30806,30773,30828,31005,31349,31884,32576,33347,34116,34817,35405,35869,36236,36517,36701,36774,484,2019-11-04-15-19-11
53,36743,36622,36417,36147,35835,35487,35102,34694,34296,33939,33645,33435,33332,33357,33523,33823,34232,34705,35183,35612,35978,36294,36576,36806,36943,485,2019-11-04-15-19-11
53,36951,36827,36597,36317,36046,35829,35675,35567,35476,35371,35229,35046,34863,34761,34836,35133,35634,36258,36882,37384,37707,37859,37883,37814,37693,486,2019-11-04-15-19-11
53,37551,37406,37268,37146,37028,36889,36705,36475,36216,35946,35631,35191,34582,33853,33123,32516,32132,32005,32066,32185,32282,32337,32345,32272,32085,487,2019-11-04-15-19-12
53,31773,31346,30826,30265,29740,29296,28948,28691,28510,28368,28233,28095,27953,27812,27697,27664,27783,28089,28563,29139,29732,30265,30705,31053,31321,488,2019-11-04-15-19-12
53,31499,31578,31559,31467,31335,31184,31014,30830,30648,30490,30397,30410,30537,30755,31060,31483,32042,32723,33485,34262,34942,35427,35681,35730,35624,489,2019-11-04-15-19-13
53,35411,35131,34825,34533,34300,34160,34122,34153,34192,34171,34049,33792,33388,32841,32179,31461,30806,30342,30154,30255,30603,31122,31713,32300,32835,490,2019-11-04-15-19-13
53,33275,33572,33705,33701,33610,33499,33423,33402,33411,33423,33428,33428,33432,33451,33483,33518,33574,33687,33889,34202,34624,35110,35581,35951,36166,491,2019-11-04-15-19-13
53,36203,36072,35797,35416,34973,34498,34019,33560,33148,32809,32566,32428,32406,32507,32729,33063,33503,34064,34763,35604,36562,37587,38607,39530,40277,492,2019-11-04-15-19-14
53,40799,41081,41142,41038,40848,40649,40480,40346,40221,40068,39871,39643,39413,39194,38982,38763,38540,38361,38327,38519,38940,39522,40151,40696,41056,493,2019-11-04-15-19-14
53,41197,41142,40928,40583,40132,39607,39042,38459,37870,37276,36651,35956,35168,34302,33396,32508,31702,31017,30458,30035,29764,29660,29737,30000,30406,494,2019-11-04-15-19-14
53,30870,31312,31695,32005,32249,32450,32622,32750,32818,32846,32856,32860,32828,32703,32447,32081,31681,31352,31196,31276,31581,32046,32610,33220,33823,495,2019-11-04-15-19-15
53,34370,34838,35228,35556,35853,36155,36482,36819,37123,37331,37393,37300,37090,36822,36569,36424,36440,36584,36751,36827,36741,36486,36142,35856,35772,496,2019-11-04-15-19-15
53,35955,36383,36980,37671,38390,39091,39763,40408,40998,41508,41925,42258,42548,42857,43242,43713,44228,44736,45220,45728,46311,46938,47511,47928,48097,497,2019-11-04-15-19-15
53,47979,47636,47192,46741,46304,45881,45471,45074,44690,44317,43956,43607,43268,42940,42622,42314,42016,41727,41447,41151,40789,40346,39900,39544,39316,498,2019-11-04-15-19-16
53,39212,39203,39211,39143,38984,38789,38601,38419,38242,38071,37905,37745,37589,37439,37293,37151,37014,36882,36753,36628,36508,36391,36278,36168,36062,499,2019-11-04-15-19-16
53,35959,35859,35762,35669,35578,35490,35405,35323,35243,35166,35091,35018,34948,34880,34814,34750,34688,34628,34570,34513,34459,34406,34355,34305,34257,500,2019-11-04-15-19-16
53,34210,34165,34081,33882,33513,32968,32274,31478,30659,29901,29255,28748,28403,28211,28118,28039,27898,27633,27204,26606,25867,25028,24157,23356,22748,501,2019-11-04-15-19-17
53,22422,22409,22680,23174,23799,24461,25091,25660,26149,26535,26809,26979,27071,27111,27119,27097,27025,26892,26707,26493,26266,26043,25835,25648,25497,502,2019-11-04-15-19-17
