53,33032,33132,33201,33241,33260,33153,233,33241,33219,33188,33148,33103,33057,33008,32959,32914,32874,32834,32790,32744,32693,32642,32592,32548,32511,92,2020-05-21-16-10-09,C1
53,32873,32849,32831,32815,32798,32775,32745,32707,32667,32626,32589,32561,32558,32590,32666,32776,32908,33040,33154,33233,33276,33287,33272,33239,33198,94,2020-05-21-16-10-10,C1
53,33151,33103,33058,33014,32971,32929,32887,32845,32798,32746,32692,32638,32586,32536,32489,32447,32408,32373,32349,32342,32361,32413,32497,32607,32732,95,2020-05-21-16-10-10,C1
53,32855,32964,33052,33118,33157,33168,33160,33136,33104,33071,33041,33017,32996,32975,32951,32924,32894,32857,32815,32768,32719,32671,32630,32599,32580,96,2020-05-21-16-10-11,C1
53,32569,32557,32544,32539,32557,32611,32702,32819,32942,33050,33126,33166,33174,33158,33128,33090,33049,33005,32958,32906,32852,32801,32752,32705,32659,97,2020-05-21-16-10-11,C1
53,32612,32567,32525,32485,32449,32415,32383,32353,32326,32308,32308,32335,32395,32487,32603,32727,32839,32931,32999,33043,33064,33063,33049,33025,32996,98,2020-05-21-16-10-11,C1
53,32967,32942,32918,32894,32865,32834,32801,32768,32736,32707,32678,32651,32624,32596,32571,32549,32533,32529,32549,32605,32695,32812,32937,33053,33141,99,2020-05-21-16-10-12,C1
53,33194,33215,33212,33192,33162,33126,33087,33045,33002,32952,32899,32841,32784,32728,32676,32633,32598,32567,32534,32498,32455,32409,32364,32327,32304,100,2020-05-21-16-10-12,C1
53,32305,32338,32409,32512,32634,32754,32858,32934,32981,33005,33015,33011,32996,32974,32948,32919,32890,32862,32835,32809,32785,32759,32731,32701,32671,101,2020-05-21-16-10-12,C1
53,32643,32619,32596,32575,32553,32531,32509,32498,32510,32557,32637,32745,32870,32992,33092,33162,33204,33220,33216,33194,33159,33117,33070,33021,32973,102,2020-05-21-16-10-13,C1
53,32925,32874,32824,32776,32730,32686,32646,32608,32564,32516,32465,32415,32365,32322,32292,32283,32302,32355,32439,32546,32662,32772,32866,32938,32987,103,2020-05-21-16-10-13,C1
53,33015,33023,33013,32987,32954,32914,32875,32842,32816,32797,32780,32764,32746,32722,32694,32666,32641,32617,32594,32571,32546,32521,32503,32502,32529,104,2020-05-21-16-10-13,C1
53,32591,32689,32807,32928,33033,33110,33151,33163,33154,33129,33094,33055,33017,32980,32941,32901,32859,32814,32768,32723,32681,32637,32588,32535,32484,105,2020-05-21-16-10-14,C1
53,32431,32384,32343,32309,32279,32254,32239,32249,32297,32383,32496,32618,32727,32812,32867,32902,32922,32927,32915,32887,32845,32800,32760,32729,32703,106,2020-05-21-16-10-14,C1
53,33023,32999,32969,32932,32888,32834,32773,32713,32661,32620,32589,32559,32525,32484,32439,32392,32348,32313,32285,32261,32239,32225,32229,32264,32336,108,2020-05-21-16-10-15,C1
53,32446,32583,32720,32832,32910,32958,32983,32995,33000,32998,32986,32967,32947,32928,32909,32887,32863,32834,32800,32762,32719,32670,32616,32561,32511,109,2020-05-21-16-10-15,C1
53,32468,32432,32402,32378,32360,32362,32397,32473,32582,32708,32825,32911,32962,32986,32999,33009,33016,33009,32980,32926,32855,32778,32706,32646,32598,110,2020-05-21-16-10-15,C1
53,32559,32524,32492,32459,32425,32395,32371,32352,32339,32328,32316,32305,32311,32336,32372,32414,32472,32553,32656,32777,32910,33024,33090,33105,33088,111,2020-05-21-16-10-16,C1
53,33055,33018,32986,32959,32931,32900,32870,32844,32826,32818,32816,32813,32806,32792,32772,32752,32732,32712,32690,32669,32653,32652,32679,32737,32819,112,2020-05-21-16-10-16,C1
53,32913,33008,33093,33160,33204,33226,33219,33185,33127,33058,32986,32920,32864,32817,32772,32723,32668,32612,32559,32512,32470,32435,32403,32372,32338,113,2020-05-21-16-10-16,C1
53,32307,32278,32248,32221,32208,32225,32283,32384,32517,32662,32788,32874,32914,32916,32896,32871,32854,32852,32861,32875,32886,32888,32882,32875,32871,114,2020-05-21-16-10-17,C1
53,32872,32880,32889,32895,32889,32872,32849,32825,32802,32780,32758,32739,32731,32744,32787,32859,32952,33049,33133,33196,33241,33272,33293,33307,33310,115,2020-05-21-16-10-17,C1
53,33300,33274,33232,33179,33121,33062,33009,32968,32937,32912,32883,32844,32790,32727,32659,32593,32532,32475,32423,32385,32370,32385,32430,32501,32588,116,2020-05-21-16-10-17,C1
53,32682,32769,32840,32891,32917,32917,32897,32864,32826,32788,32753,32720,32684,32645,32603,32563,32528,32504,32485,32467,32444,32419,32394,32374,32358,117,2020-05-21-16-10-18,C1
53,32344,32330,32326,32348,32409,32509,32635,32769,32892,32991,33063,33113,33142,33153,33149,33139,33121,33099,33075,33048,33020,32996,32976,32957,32931,118,2020-05-21-16-10-18,C1
53,32898,32858,32817,32778,32747,32721,32699,32673,32645,32623,32620,32648,32712,32804,32912,33019,33108,33167,33197,33199,33181,33147,33106,33059,33007,119,2020-05-21-16-10-18,C1
53,32952,32899,32851,32807,32766,32722,32675,32623,32574,32530,32489,32447,32405,32368,32338,32315,32306,32318,32356,32427,32530,32653,32774,32877,32953,120,2020-05-21-16-10-19,C1
